id_hogar,cve_municipio,municipio,pa_mediana_remesa,pa_media_remesa,pa_desv_remesa,pa_cv_remesa,pa_pendiente_24m,pa_pendiente_norm,pa_n_meses_sin_envio,pa_max_racha_sin_envio,pa_fuerza_estacional,pa_antiguedad_meses,pa_cuota_propuesta_mxn,pa_ratio_remesa_cuota,pb_edad,pb_genero_F,pb_n_dependientes,pb_escolaridad_ord,pb_vivienda_propia,pb_vivienda_rentada,pc_iim_dp2,pc_pct_viv_remesas,pc_pct_viv_emigrantes,pc_imn_2020,pc_escolaridad_promedio_mun,pc_pct_pob_ocupada_2sm,pc_score_regional,pc_sub_capacidad_pago,pc_sub_intensidad_migratoria,default_12m,predicted_pd,expected_loss,decision,risk_bucket,interest_rate_model
H000011,14001,Acatic,361.66435,405.2993666666667,171.74149522600038,0.4237398558958198,-0.6861771304347823,-0.0018972761081781,0.0,0.0,1.0,38.0,5841.1481629085765,1.1144997727224903,56.0,1.0,1.0,2.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.4348517683538278,13716.181482430538,0,"(0.422, 0.525]",0.32028329575922254
H000012,14001,Acatic,275.33140000000003,278.1237636363636,81.1469965751545,0.2917657790696776,-3.773474695652174,-0.0137052101418587,2.0,1.0,1.0,96.0,3869.834531737694,1.2806659197840675,54.0,1.0,0.0,0.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.39622198947808335,8279.89310042692,1,"(0.345, 0.422]",0.30289989526513755
H000013,14001,Acatic,255.0868,261.9102652173914,78.81116349647317,0.300909028636423,7.2571009130434785,0.0284495352681654,1.0,1.0,1.0,45.0,3789.978744104711,1.21150083153953,46.0,1.0,2.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.3867582119224052,7915.349172386849,1,"(0.345, 0.422]",0.2986411953650824
H000014,14001,Acatic,298.5841,316.75691739130434,82.37077877319365,0.2600441355837456,-2.01160795652174,-0.0067371569903479,1.0,1.0,0.6854848880332556,80.0,4504.356512171608,1.1931812647327238,59.0,1.0,2.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.46584166889940387,11330.911556718767,0,"(0.422, 0.525]",0.33422875100473176
H000015,14001,Acatic,431.6044,398.1757714285714,110.30492630292692,0.2770257113012575,2.696155913043478,0.0062468221200791,3.0,1.0,1.0,71.0,5683.1663158945885,1.3669983893084603,51.0,1.0,2.0,4.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.3690868322143214,11326.942003395614,1,"(0.345, 0.422]",0.29068907449644465
H000016,14001,Acatic,509.4681,551.1289478260869,180.39016667926137,0.3273102735590381,4.887415826086957,0.0095931734019989,1.0,1.0,0.7529899875067888,159.0,7459.88551871795,1.2292984626895482,35.0,0.0,4.0,2.0,0.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.38812804962359904,15635.110410694771,1,"(0.345, 0.422]",0.2992576223306196
H000017,14001,Acatic,276.31359999999995,262.66398333333336,59.6915309247589,0.2272543428575338,3.467761478260869,0.0125500933658743,0.0,0.0,1.0,127.0,3931.384028703909,1.2651129382645687,49.0,0.0,2.0,3.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.2074941126214472,4404.990818214257,1,"(0.0852, 0.266]",0.21797235067965123
H000018,14001,Acatic,351.02255,375.05173181818185,132.22551618153983,0.3525527412992731,7.928906043478262,0.0225880247393743,2.0,1.0,0.5556836654037249,103.0,5828.8959211237325,1.0839798798091933,33.0,1.0,5.0,2.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.6643060664843039,20909.722975063796,0,"(0.525, 0.803]",0.4235377299179368
H000019,14001,Acatic,440.4143,479.6301523809524,164.63257457289131,0.3432490091701528,11.92880695652174,0.0270854215145188,3.0,1.0,0.9215479110311636,25.0,6572.967357516252,1.2060697960008695,56.0,1.0,1.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5075632166374875,18015.46085610444,0,"(0.422, 0.525]",0.3530034474868694
H000020,14001,Acatic,280.6177,303.41125217391306,115.61544860017968,0.3810519477171854,4.755689130434781,0.0169472172654639,1.0,1.0,0.5712511364385826,68.0,4393.5097600240215,1.1496773367751396,44.0,1.0,4.0,0.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.6128183664044754,14539.086759168214,0,"(0.525, 0.803]",0.400368264882014
H000021,14001,Acatic,429.2284,433.3519478260869,115.36085665904606,0.2662059262402179,0.137164347826087,0.0003195602803218,1.0,1.0,1.0,44.0,6497.147602471217,1.1891543293646802,43.0,1.0,2.0,1.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.4903691628583123,17204.40448626979,0,"(0.422, 0.525]",0.34526612328624057
H000022,14001,Acatic,209.9429,221.54046086956524,76.64434527314955,0.3459609363107486,3.790674000000001,0.0180557380125739,1.0,1.0,0.6631153103802276,58.0,3056.285677224059,1.23645908763095,37.0,1.0,3.0,2.0,0.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.4362691780442264,7200.161497462762,0,"(0.422, 0.525]",0.3209211301199019
H000023,14001,Acatic,226.536,235.50944347826083,64.12651392324413,0.2722885034933364,2.6392093043478257,0.0116502865078743,1.0,1.0,0.9476314013779475,64.0,3647.564451358526,1.1179097873051402,60.0,1.0,2.0,4.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5263762821166704,10367.953639309982,0,"(0.525, 0.803]",0.3614693269525017
H000024,14001,Acatic,574.2819999999999,565.4465681818182,123.13801157664858,0.21777125993106,-2.166069,-0.0037717863349364,2.0,1.0,0.1467555715719223,49.0,8823.632101381576,1.1715216456476525,43.0,1.0,3.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.631490611181946,30089.020474148885,0,"(0.525, 0.803]",0.40877077503187575
H000025,14001,Acatic,123.316,134.42187083333334,47.31901376242158,0.3520187114572402,-0.4804038695652172,-0.0038957140157418,0.0,0.0,0.8799550218929404,66.0,2004.178467958464,1.107530110460204,40.0,0.0,3.0,3.0,0.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.4715561779308728,5103.446786505966,0,"(0.422, 0.525]",0.3368002800688928
H000026,14001,Acatic,310.0289,315.7127217391304,86.41180340282307,0.2737039005803006,1.994203826086957,0.0064323159101843,1.0,1.0,1.0,115.0,4700.968956813103,1.187099989654721,41.0,1.0,2.0,3.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.4485738883014924,11387.152388208227,0,"(0.422, 0.525]",0.3264582497356716
H000027,14001,Acatic,354.86905,391.652825,153.98429031248114,0.3931652741493213,0.4556860869565227,0.0012840964489761,0.0,0.0,0.6194958778992901,35.0,5651.4546312749935,1.130265270935904,51.0,1.0,2.0,4.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.4120820459313682,12575.860129498169,0,"(0.345, 0.422]",0.31003692066911576
H000028,14001,Acatic,362.1973,401.7398913043479,138.12601050264314,0.3438195048397681,-6.856621869565217,-0.0189306266765799,1.0,1.0,1.0,35.0,6113.436218574107,1.066429936766497,49.0,1.0,3.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.6738754180799317,22246.349693561766,0,"(0.525, 0.803]",0.4278439381359693
H000029,14001,Acatic,425.69315,443.3070375,144.6058886930531,0.3261980443814927,-4.465101695652174,-0.0104890146709012,0.0,0.0,0.5339419485236305,33.0,6218.805497923764,1.2321460612585853,50.0,0.0,0.0,4.0,0.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.27996976389431144,9401.818537575155,1,"(0.266, 0.345]",0.25058639375244013
H000030,14001,Acatic,297.17285000000004,307.3044,85.59294779253275,0.2785282208537618,-0.3057780000000001,-0.0010289567166044,2.0,1.0,1.0,48.0,4957.257026147838,1.079046592053885,50.0,1.0,3.0,2.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.6937713322444594,18571.69518106748,0,"(0.525, 0.803]",0.4367970995100068
H000031,14001,Acatic,308.7104,300.2642090909092,98.30494758496042,0.3273948229880346,1.2059018260869567,0.0039062559152103,2.0,1.0,1.0,27.0,4616.644704529177,1.203641942501768,71.0,1.0,2.0,2.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,1,0.5759480763797626,14358.317239272947,0,"(0.525, 0.803]",0.38377663437089327
H000032,14001,Acatic,279.05635,287.02767727272726,87.50993157979234,0.3048832517173678,-0.573428739130435,-0.0020548851123811,2.0,1.0,1.0,152.0,3739.5283367553534,1.3432213497700831,40.0,1.0,3.0,3.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.28950889175827416,5846.184204152606,1,"(0.266, 0.345]",0.2548790012912234
H000033,14001,Acatic,754.9442,797.8794285714284,243.00869557836225,0.3045681927324027,-10.594087913043476,-0.0140329416572025,3.0,2.0,0.9996241084216289,103.0,10986.801424501014,1.23684729294333,39.0,1.0,5.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5439238848156694,32270.312047569787,0,"(0.525, 0.803]",0.3693657481670513
H000034,14001,Acatic,509.24125,529.5477227272727,117.44745127497065,0.2217882283962881,-9.788763434782608,-0.0192222516042889,2.0,2.0,0.7940548127586164,41.0,7742.4077998743505,1.183913678655464,35.0,1.0,3.0,3.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.6541574660415149,27349.670884099673,0,"(0.525, 0.803]",0.41897085971868175
H000035,14001,Acatic,388.2909,411.314625,142.3823793755706,0.3461641544488494,5.685231913043477,0.0146416820817677,0.0,0.0,0.9944030628122604,110.0,6248.93159831238,1.1184689878646696,52.0,1.0,2.0,2.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.38925491998812056,13135.107794286547,1,"(0.345, 0.422]",0.29976471399465426
H000036,14001,Acatic,388.15135,397.416675,143.9222406710961,0.3621444436650678,-8.03936547826087,-0.0207119348631941,0.0,0.0,0.0,26.0,5306.662133047386,1.3165948999258836,59.0,1.0,2.0,3.0,0.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.32131696899660456,9207.65119723115,1,"(0.266, 0.345]",0.26919263604847204
H000037,14001,Acatic,255.617,260.78737083333334,64.97310598408143,0.2491420722424672,2.1005809130434794,0.0082176886241661,0.0,0.0,0.3709438814211254,168.0,4185.942369786665,1.099180445772476,44.0,0.0,0.0,3.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.3178291544281701,7184.23842892147,1,"(0.266, 0.345]",0.26762311949267653
H000038,14001,Acatic,319.3016,340.14894347826083,116.01286542649964,0.3410649000999002,2.455647347826086,0.0076906828773363,1.0,1.0,1.0,52.0,5355.6711001867625,1.073148199821228,35.0,1.0,1.0,2.0,0.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5876117218344368,16994.09763050225,0,"(0.525, 0.803]",0.3890252748254966
H000039,14001,Acatic,251.7605,264.4918086956522,68.7576440863448,0.2599613365170921,-1.0355706086956515,-0.0041133164602693,1.0,1.0,0.9903840386384252,57.0,3545.222196449829,1.278252461732304,35.0,1.0,4.0,0.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.449305100179173,8601.586636319918,0,"(0.422, 0.525]",0.32678729508062787
H000040,14001,Acatic,735.2909,711.4115347826087,260.27964518305134,0.3658636843196349,3.283789086956522,0.0044659727013574,1.0,1.0,1.0,147.0,10148.171510333696,1.3041991048853283,53.0,1.0,5.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.39627840814870097,21716.10675936919,1,"(0.345, 0.422]",0.30292528366691546
H000041,14001,Acatic,230.7896,242.03892916666663,55.37608601277567,0.2287899975571451,0.5989973478260868,0.002595426084304,0.0,0.0,0.6554615045957513,140.0,3685.6184729020406,1.1271413008544506,54.0,1.0,1.0,3.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.29481727499940896,5867.553572289698,1,"(0.266, 0.345]",0.25726777374973403
H000042,14001,Acatic,218.93815,229.56279166666664,50.54146717634263,0.2201640205252889,-0.0472333913043471,-0.0002157385147556,0.0,0.0,1.0,30.0,3119.853190484249,1.2631641488836576,52.0,1.0,3.0,2.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.23070577233167094,3886.7479553093203,1,"(0.0852, 0.266]",0.22841759754925192
H000043,14001,Acatic,1350.6124,1375.0345826086957,360.2850511143094,0.2620189016852084,14.301481652173914,0.0105888866799785,1.0,1.0,1.0,56.0,20889.063235011847,1.16381586510077,37.0,1.0,4.0,4.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5367933972800549,60550.80058756748,0,"(0.525, 0.803]",0.36615702877602474
H000044,14001,Acatic,342.6511,367.7841826086957,121.93805596662465,0.3315478526067031,2.033634869565217,0.0059350017249768,1.0,1.0,0.8085807009679451,163.0,5136.716332290552,1.2007125566246144,48.0,1.0,5.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.44168326408502734,12251.52883615479,0,"(0.422, 0.525]",0.32335746883826233
H000045,14001,Acatic,251.1978,276.6360043478261,96.31258112897758,0.3481563484696653,2.5738153478260872,0.0102461699418788,1.0,1.0,0.7650959588369505,46.0,3709.258092345739,1.2189932022607142,46.0,0.0,1.0,2.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.38933264472107754,7798.330420448537,1,"(0.345, 0.422]",0.29979969012448493
H000046,14001,Acatic,558.5387499999999,564.9546590909091,131.5441958573245,0.2328402708794321,13.146553869565215,0.0235374069741181,2.0,1.0,1.0,74.0,7732.029430362483,1.3002663260075915,48.0,1.0,5.0,3.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.3991388210930142,16665.226802053407,1,"(0.345, 0.422]",0.30421246949185643
H000047,14001,Acatic,200.26675,210.277975,59.89280224669718,0.2848267977028844,4.230697173913044,0.0211253099873695,4.0,2.0,0.4007448932233955,87.0,3003.817253580726,1.2000735050385851,55.0,0.0,3.0,3.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5808615401224156,9421.9303472704,0,"(0.525, 0.803]",0.38598769305508707
H000048,14001,Acatic,281.10555,278.3194681818182,86.91159758573725,0.3122727926778028,5.764188478260869,0.0205054239528919,2.0,1.0,0.7920721121545409,161.0,4008.068647874932,1.262428452337698,48.0,0.0,3.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.36332135327366416,7863.571395862195,1,"(0.345, 0.422]",0.2880946089731489
H000049,14001,Acatic,479.686,494.0806291666666,198.36596319632469,0.4014850036337096,-2.3815407391304344,-0.0049647910073056,0.0,0.0,0.6815388083059526,96.0,7858.299592756874,1.0987552584478228,53.0,1.0,4.0,0.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5178873876045662,21976.456934377173,0,"(0.422, 0.525]",0.3576493244220548
H000050,14001,Acatic,947.2009,1027.2129142857143,337.4609158961172,0.3285209046761012,6.695005043478262,0.007068199622148,3.0,1.0,1.0,51.0,14373.465197852864,1.186186905197148,46.0,1.0,1.0,4.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5559134741689834,43148.17605952095,0,"(0.525, 0.803]",0.3747610633760426
H000051,14001,Acatic,501.60865,556.5961666666666,208.96734800594356,0.375437993505064,5.520206956521738,0.0110050075024059,0.0,0.0,0.9222074187981636,98.0,8684.965553181342,1.0396075430250444,48.0,1.0,1.0,3.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.40320836603656657,18909.99415682342,0,"(0.345, 0.422]",0.306043764716455
H000052,14001,Acatic,516.0585000000001,527.2747208333334,147.86561234495852,0.2804337217442622,3.213962913043478,0.0062279042260586,0.0,0.0,0.9727341702656672,68.0,7596.389906603212,1.2228246725362837,53.0,0.0,4.0,2.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.2706288379457048,11101.331734235146,1,"(0.266, 0.345]",0.24638297707556714
H000053,14001,Acatic,746.6137,759.5939954545455,202.24253995652865,0.2662508408001639,20.289730130434783,0.0271756734847415,2.0,1.0,1.0,208.0,10260.892134754264,1.3097347115151063,28.0,1.0,6.0,2.0,0.0,1.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.36558349615442104,20256.54922954907,1,"(0.345, 0.422]",0.2891125732694895
H000054,14001,Acatic,307.9872,330.3147347826087,111.35062563336756,0.337104627520329,3.7169405652173912,0.0120684903957612,1.0,1.0,1.0,90.0,4818.302189905608,1.1505649462199057,41.0,1.0,2.0,1.0,0.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5567712505021013,14486.537532082097,0,"(0.525, 0.803]",0.3751470627259456
H000055,14001,Acatic,164.6763,179.55472173913043,69.47031484778854,0.3869033026528806,5.389120347826086,0.0327255369948564,1.0,1.0,0.90942257965741,40.0,2833.8714528238925,1.0459801897669934,39.0,1.0,2.0,2.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.5905720012333624,9037.467729714432,0,"(0.525, 0.803]",0.3903574005550131
H000056,14001,Acatic,272.308,279.70543913043474,99.18008448162608,0.3545876147062536,6.84575752173913,0.025139759102704,1.0,1.0,0.7227449471025036,25.0,3997.834422384063,1.2260497764879967,37.0,0.0,3.0,1.0,1.0,0.0,61.87355,9.698208111,3.85099025,0.890938649711349,7.29,66.0987245643073,0.462267,0.355929,0.666032,0,0.441845174883172,9538.688787366156,0,"(0.422, 0.525]",0.32343032869742744
H000057,14002,Acatlán de Juárez,664.2967,721.4733772727274,232.150766222589,0.3217731568975588,-5.137065695652175,-0.007733089289247,2.0,1.0,1.0,53.0,10167.342665126454,1.1760536645443418,42.0,1.0,3.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107,0,0.6314711633432559,34670.071984627386,0,"(0.525, 0.803]",0.4087620235044652
H000058,14002,Acatlán de Juárez,234.3034,222.5516956521739,67.65787996048057,0.3040097257502953,0.0976917391304346,0.0004169454610152,1.0,1.0,1.0,77.0,3211.0963557760865,1.3134022566509644,63.0,1.0,1.0,3.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107,0,0.2946869353055384,5109.8479778939645,1,"(0.266, 0.345]",0.25720912088749226
H000059,14002,Acatlán de Juárez,352.06165,371.476925,118.46277548397714,0.3188967268531609,3.7243994782608696,0.0105788275384747,0.0,0.0,1.0,65.0,5142.482093130479,1.232305642535022,35.0,1.0,4.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107,0,0.26353766504893816,7318.2837062497465,1,"(0.0852, 0.266]",0.24319194927202215
H000060,14002,Acatlán de Juárez,371.7449,390.6340142857143,117.64358672886203,0.3011606322710448,-10.966701000000002,-0.0295006091542883,3.0,2.0,0.9218861939535972,25.0,5592.643870707742,1.1964659925955932,57.0,1.0,1.0,3.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107,0,0.5559909428095491,16791.080427753353,0,"(0.525, 0.803]",0.37479592426429714
H000061,14002,Acatlán de Juárez,461.67135,512.2378958333334,177.20880151047675,0.3459501980465246,2.820894130434784,0.0061101780096052,0.0,0.0,0.7110847533154291,31.0,6631.201541999511,1.2531792688500087,25.0,0.0,1.0,2.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107,0,0.23884644435407415,8552.73011454992,1,"(0.0852, 0.266]",0.23208089995933334
